FID,Station,Year,x,y,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,camera,random,forest_edgedensity,stream_density,snow_depth
2816,4R77A,2021,508507,4693910,0.003623188,0.032959327,0.010168303,0.002571295,0,0.000350631,0.491818607,0.000233754,0.048036466,0.026063581,0.025128565,0.347007948,0,0.007947639,0.004090697,1.419250011,Browning,0.013761286,73.24294842,0.50688462,139.5466667
2817,4R77B,2021,510424,4695458,0.00094518,0.040524575,0.019730624,0.003544423,0.000236295,0.000118147,0.489839319,0.028946125,0.10326087,0.011814745,0.002599244,0.269021739,0.013823251,0.013468809,0.002126654,1.395107167,Browning,0.363643913,72.54253308,0.49864388,162.3188889
2818,4R78A,2021,514375,4694425,0.000701262,0.033193081,0.006428237,0.002454418,0.000233754,0.000116877,0.621552127,0.001051893,0.035647499,0.020453483,0.005376344,0.245909303,0,0.019752221,0.0071295,1.315622875,Browning,0.401404508,65.06155524,0.446954553,167.1111111
2819,4R78B,2021,512801,4694774,0,0.042296786,0.009569943,0.002362949,0.000354442,0,0.516776938,0.007088847,0.075732514,0.019258034,0.002126654,0.309900756,0,0.009806238,0.004725898,1.326296707,Browning,0.561219999,79.74952741,0.462879723,168.0811111
2820,4R91A,2021,470090,4698195,0.001181474,0.038043478,0.01713138,0.008270321,0.001535917,0.000827032,0.416824197,0.019494329,0.191753308,0.002835539,0.001654064,0.180647448,0.043596408,0.069470699,0.006734405,1.494700034,Reconyx,0.336266962,41.98172653,0.721796294,125.9822222
2821,4R91B,2021,472247,4697682,0.000818139,0.055633474,0.016362786,0.006778869,0.001519402,0.000701262,0.224053296,0.040673212,0.217858813,0.009934549,0.007830762,0.333683964,0.040439458,0.042660122,0.001051893,1.465013365,Bushnell,0.506959837,70.12622721,0.720941305,116.1488889
2822,4R92A,2021,475371,4688345,0.042779512,0.066019193,0.028326974,0.004740432,0.001618684,0.001271823,0.438663429,0.033876749,0.200948086,0,0.000231241,0.10694878,0.053647821,0.017227425,0.00369985,1.464841644,Bushnell,0.809814022,64.82444984,0.742118265,117.71
2823,4R92B,2021,477096,4698395,0.003308129,0.038516068,0.008388469,0.00094518,0,0,0.418360113,0.037925331,0.25460775,0.002599244,0.001181474,0.177693762,0,0.046431947,0.010042533,1.509441427,Bushnell,0.862566645,59.27063642,0.74147433,180.2722222
2824,4R93A,2021,513901,4699212,0.002953686,0.028946125,0.004017013,0.000236295,0.000118147,0.002481096,0.478851607,0.102551985,0.165524575,0.001890359,0.007325142,0.126535917,0.032608696,0.04536862,0.000590737,1.346474965,Browning,0.156104625,67.10775047,0.528103203,191.9133333
2825,4R93B,2021,515835,4698887,0.032490548,0.048204159,0.004253308,0.00047259,0.000118147,0.002362949,0.4606569,0.088728733,0.14260397,0.00602552,0.01063327,0.130671078,0,0.070652174,0.002126654,1.354831656,Browning,0.661591388,88.96502836,0.502701171,184.6022222
2826,4R94A,2021,540860,4698540,0,0.055867228,0.007597008,0.000935016,0,0,0.291958859,0.14913511,0.391187471,0.001636279,0.001402525,0.094436653,0,0.005610098,0.000233754,1.396194305,Browning,0.134740487,58.2437276,0.438091325,188.5544444
2827,4R94B,2021,542154,4699696,0,0.053520794,0.003662571,0.001299622,0,0,0.282017958,0.145203214,0.456758034,0.001181474,0.002362949,0.051748582,0,0.002244802,0,1.407210012,Reconyx,0.761442415,48.6373661,0.467936017,166.1986111
2828,4R95A,2021,543920,4695804,0.010518934,0.051776531,0.026180458,0.004441328,0.00116877,0.010986442,0.169004208,0.181393174,0.282608696,0.007947639,0.00315568,0.186769518,0.039387564,0.013908368,0.010752688,1.364519993,Browning,0.432059957,80.99579243,0.386436038,134.3066667
2829,4R95B,2021,545055,4694236,0.080931002,0.043832703,0.036034972,0.020912098,0.013114367,0.022093573,0.151701323,0.126654064,0.259333648,0.011814745,0.012287335,0.162925331,0.03981569,0.009688091,0.008861059,1.343142884,Browning,0.331258195,75.18115942,0.357860848,129.5037041
2830,4R96A,2021,543430,4697253,0.009806238,0.049858223,0.01665879,0.002835539,0.00047259,0.000827032,0.226961248,0.213137996,0.312145558,0.004017013,0.002362949,0.146148393,0,0.007915879,0.006852552,1.384654979,Browning,0.275592564,69.39193447,0.411506082,157.133333
2831,4R96B,2021,543997,4698907,0.125354442,0.045723062,0.016304348,0.00555293,0.001772212,0.005789225,0.24350189,0.129017013,0.310373346,0.002008507,0.004962193,0.089319471,0,0.005907372,0.014413989,1.394505688,Reconyx,0.749894063,58.71928166,0.446282104,149.6333333
2832,6R213A,2021,463158,4775131,0.000118147,0.076441399,0.025992439,0.011224008,0.000354442,0.000118147,0.191398866,0.020793951,0.025756144,0.003898866,0.001654064,0.508742911,0.064981096,0.065689981,0.002835539,2.402528286,Browning,0.689396066,67.38342785,0.87435839,138.4644444
2833,6R241A,2021,427651,4792037,0.003740065,0.038803179,0.001753156,0.000467508,0,0.002454418,0.228962132,0.505726975,0.047335203,0.020920991,0.005493221,0.001285647,0.008765778,0.127629734,0.006661992,1.098024964,Reconyx,0.249543717,74.91818607,0.72628275,200.2511111
2834,6R242A,2021,432211,4791847,0.007597008,0.04511454,0.002805049,0.000350631,0,0,0.404043946,0.280037401,0.062061711,0.020219729,0.010635811,0.02968677,0,0.125525947,0.011921459,1.120514291,Reconyx,0.14028393,80.87891538,0.771362767,206.7011111
2835,6R243A,2021,435022,4790296,0.003071834,0.024810964,0.000590737,0.000236295,0,0,0.34770794,0.276110586,0.066871456,0.001890359,0.004017013,0.002008507,0,0.247755198,0.024929112,1.145184296,Browning,0.568019339,70.53402647,0.783173412,198.9333333
2836,6R246A,2021,429131,4795436,0.012287335,0.013705104,0,0,0,0,0.353851607,0.282372401,0.08010397,0.008742911,0.014532136,0,0,0.214319471,0.020085066,1.046740004,Browning,0.122583527,45.40800252,0.735606382,226.5160455
2837,6R247A,2021,433958,4793190,0.003544423,0.046077505,0.002717391,0.000354442,0,0,0.314508507,0.317698488,0.05092155,0.013468809,0.004489603,0.010869565,0,0.206049149,0.029300567,1.11670663,Reconyx,0.947476346,94.55734089,0.792016029,217.1166667
2838,6R248A,2021,435452,4793534,0.006379962,0.020321361,0.000827032,0.000118147,0,0,0.331285444,0.322424386,0.044541588,0.010396975,0.016776938,0.000827032,0,0.239484877,0.006616257,1.128258535,Browning,0.731707312,97.9442344,0.804500512,220.7638889
2839,6R249A,2021,410575,4798133,0.000708885,0.056120038,0.021030246,0.004017013,0.000708885,0,0.144021739,0.210893195,0.048794896,0.013468809,0.001654064,0.286271267,0.023747637,0.179584121,0.008979206,1.42990005,Reconyx,0.493208272,59.03434152,0.747380291,168.4444412
2840,6R250A,2021,414090,4800139,0.002126654,0.034971645,0.006970699,0.001299622,0,0,0.296786389,0.170250473,0.070534026,0.0231569,0.003308129,0.001181474,0.00555293,0.375827032,0.008034026,1.325876713,Reconyx,0.643277635,68.52551985,0.714737008,186.9456761
2841,6R251A,2021,418725,4797633,0.00047259,0.027173913,0.002126654,0.000118147,0,0,0.391895085,0.270321361,0.065926276,0.019730624,0.001063327,0.012287335,0.003662571,0.203568053,0.001654064,1.227028608,Reconyx,0.348498023,70.25834909,0.719737569,181.1086386
2842,6R252A,2021,411408,4801894,0,0.047613422,0.006143667,0.000827032,0,0,0.376417769,0.263350662,0.061318526,0.043950851,0.002481096,0.023275047,0.038397921,0.135515123,0.000708885,1.398346643,Reconyx,0.372186679,82.54568368,0.725408902,176.3322222
2843,6R253A,2021,412412,4802266,0,0.058128544,0.006852552,0.001890359,0.000118147,0,0.407017958,0.198960302,0.035326087,0.028591682,0.007561437,0.018194707,0.039933837,0.196833648,0.000590737,1.382088323,Reconyx,0.450327321,92.58821676,0.731862535,187.7111137
2844,6R254A,2021,418416,4802372,0.060964083,0.028355388,0.003071834,0.000236295,0,0,0.348771267,0.171550095,0.074787335,0.003780718,0.008624764,0.064981096,0,0.220699433,0.014177694,1.235734999,Reconyx,0.149828032,62.10617517,0.72986361,201.7844444
2845,6R255A,2021,419024,4833341,0.000354442,0.060373346,0.008270321,0.002126654,0,0.000118147,0.663279773,0.03331758,0.045014178,0.007325142,0.019966919,0.10692344,0.02823724,0.021502836,0.003189981,1.136652827,Reconyx,0.166561644,66.12318841,1.151529034,325.2430556
2846,6R256A,2021,422782,4834834,0.001890359,0.037452741,0.003544423,0.000590737,0,0,0.725661626,0.130789225,0.016304348,0.003780718,0.000236295,0.008861059,0,0.070534026,0.000354442,0.993812323,Reconyx,0.722953464,69.62822936,1.211424291,446.4766667
2847,6R257A,2021,419035,4838006,0.000827032,0.050212665,0.002953686,0.00094518,0,0,0.526937618,0.270557656,0.047967864,0.008979206,0.015595463,0.041824197,0.009688091,0.023511342,0,1.133828302,Reconyx,0.890878318,52.06364209,1.147472918,282.6333356
2848,6R258A,2021,419396,4836850,0.000590737,0.042414934,0.002599244,0.000590737,0,0,0.529655009,0.247873346,0.049503781,0.024692817,0.016540643,0.03473535,0.009688091,0.04076087,0.000354442,1.142548303,Reconyx,0.253252654,63.05135476,1.165660799,302.0388889
2849,6R259A,2021,418215,4839678,0.000708885,0.036153119,0.003426276,0.00047259,0,0,0.532490548,0.344517958,0.034144612,0.005907372,0.006143667,0.015359168,0,0.019848771,0.000827032,1.145948291,Reconyx,0.763695102,38.3979206,1.10243233,219.5655556
2850,6R259B,2021,417851,4842169,0.001051893,0.043361384,0.005610098,0.001051893,0.000116877,0,0.702898551,0.054464703,0.023492286,0.039504441,0.025946704,0.061126695,0.002571295,0.037283777,0.001519402,1.167999963,Reconyx,0.619049916,65.49010441,1.059179681,210.8466667
2851,6R260A,2021,422823,4839797,0.000118147,0.03331758,0.004489603,0.00047259,0,0,0.38610586,0.38657845,0.022920605,0.002599244,0,0.036153119,0,0.12594518,0.001299622,1.028972487,Reconyx,0.748408306,78.72558286,1.176312268,390.4933333
2852,6R261A,2021,440862,4851868,0.000236295,0.020321361,0.002244802,0.000354442,0,0,0.262523629,0.193879962,0.016776938,0.007443289,0.000236295,0.109050095,0,0.364484877,0.022448015,0.937429676,Reconyx,0.434092023,77.5047259,0.954203695,558.5944444
2853,6R262A,2021,444513,4852060,0,0.020085066,0.001772212,0.000118147,0,0,0.602079395,0.153119093,0.013350662,0.002599244,0.00047259,0.106687146,0.000118147,0.09723535,0.002362949,0.961408019,Reconyx,0.259289972,55.29300567,0.936340102,542.3333333
2854,6R263A,2021,446990,4854247,0.000118147,0.023393195,0.003662571,0.00094518,0.000118147,0,0.343100189,0.209120983,0.024692817,0.010869565,0.009569943,0.132325142,0.07915879,0.155600189,0.007325142,1.030747856,Reconyx,0.096290162,81.16729679,0.912834694,499.0411111
2855,6R264A,2021,435242,4858110,0.000467508,0.020336606,0.000818139,0.000467508,0,0,0.375876578,0.381837307,0.045231417,0.006428237,0.003856942,0.069424965,0.002337541,0.090696587,0.002220664,1.382271667,Reconyx,0.774497373,64.28237494,0.894624352,454.22
2856,6R264B,2021,437924,4857923,0.000354442,0.035680529,0.002481096,0.00047259,0,0,0.452977316,0.253898866,0.012878072,0.000236295,0.006852552,0.066044423,0.024574669,0.139650284,0.003898866,1.265634264,Reconyx,0.194171918,83.49086326,0.877897426,521.8044444
2857,6R265A,2021,441940,4855918,0.001181474,0.041587902,0.004135161,0.00094518,0,0,0.305056711,0.165406427,0.006616257,0.002362949,0.002835539,0.230505671,0.029064272,0.193879962,0.016422495,1.053601401,Reconyx,0.465584998,78.09546314,0.885826126,491.1888889
2858,6R266A,2021,445498,4855395,0.002008507,0.023983932,0.003662571,0.000118147,0,0,0.450023629,0.119328922,0.019848771,0.007325142,0.004017013,0.201913989,0.018312854,0.141068053,0.008388469,1.05735,Reconyx,0.224178836,91.95809704,0.899803647,501.8708333
2859,6R490,2021,456367,4775956,0.002717391,0.048913043,0.022329868,0.019021739,0.00047259,0.000118147,0.125236295,0.020557656,0.030954631,0.007443289,0.002599244,0.376417769,0.257206994,0.0786862,0.007325142,2.055118084,Browning,0.468708658,55.05671078,0.855193893,130.5876533
2860,6R491,2021,460110,4774850,0.004253308,0.068171078,0.022802457,0.014886578,0.000708885,0.000236295,0.229914934,0.061200378,0.023983932,0.020793951,0.006852552,0.451205104,0.014059546,0.079985822,0.00094518,2.234882832,Browning,0.998482951,94.79363579,0.863218039,144.8654344
2861,6R501,2021,442717,4780527,0.00047259,0.021030246,0.004135161,0.000827032,0.000118147,0,0.251535917,0.055529301,0.01665879,0.004371456,0.003308129,0.23842155,0.028355388,0.356805293,0.018431002,1.60454573,Reconyx,0.529687902,71.87303088,0.794681112,96.25873012
2862,6R502,2021,447372,4778674,0,0.051776531,0.01940159,0.003389434,0.001753156,0,0.292660122,0.024427302,0.006428237,0.008882655,0.004324451,0.398316971,0.061360449,0.119915849,0.007363254,1.734498552,Reconyx,0.84154665,72.46376812,0.787928011,109.7513889
2863,6R503,2021,458905,4779207,0.000233754,0.037050023,0.006194483,0.003038803,0.000935016,0,0.190509584,0.023959794,0.024310425,0.004675082,0.005843852,0.320944367,0.261804582,0.118396447,0.002103787,2.120144963,Browning,0.782761406,87.50194795,0.868571083,119.5074063
2864,6R504,2021,463380,4779422,0,0.05789225,0.011342155,0.001417769,0,0,0.433364839,0.029064272,0.021975425,0.035916824,0.004253308,0.259333648,0.044777883,0.100543478,0.000118147,2.223787172,Browning,0.135697144,105.3087587,0.877952754,134.0513889
2865,6R505,2021,467370,4779405,0.003189981,0.058364839,0.028355388,0.012996219,0.007561437,0.002481096,0.430647448,0.055647448,0.033435728,0.030363894,0.02221172,0.161389414,0.002481096,0.148865784,0.002008507,2.533705677,Browning,0.259370151,107.3566478,0.881539021,157.5975254
2866,6R515,2021,444301,4784824,0.036816269,0.056685367,0.008415147,0.004441328,0.000350631,0,0.262155213,0.008064516,0.013323983,0.006661992,0.003272557,0.141304348,0.193314633,0.260402057,0.004791959,1.542460024,Reconyx,0.804694126,74.87922705,0.808898628,127.6555556
2867,6R516,2021,448551,4782595,0.000116877,0.029920524,0.018934081,0.003506311,0.000116877,0,0.26659654,0.044763908,0.021154745,0.006895746,0.003623188,0.173211781,0.332632071,0.094202899,0.004324451,1.822099984,Reconyx,0.799483654,73.00919433,0.812191589,117.5788889
2868,6R530,2021,429444,4790214,0.005316635,0.076086957,0.002362949,0.000827032,0,0,0.279655009,0.405836484,0.07360586,0.014295841,0.005198488,0.064862949,0,0.070179584,0.001772212,1.118904948,Reconyx,0.484086253,83.88468809,0.739385734,185.6544444
2869,6R531,2021,431532,4789573,0.003544423,0.046431947,0.001063327,0,0,0,0.405600189,0.350543478,0.067344045,0.007443289,0.004017013,0.00555293,0,0.09168242,0.016776938,1.124916633,Reconyx,0.57699464,69.23440454,0.765416937,184.05
2870,6R532,2021,436814,4791085,0,0.025401701,0.003426276,0.000827032,0,0,0.403591682,0.198724008,0.063563327,0.019021739,0.018667297,0.004371456,0.014532136,0.237003781,0.010869565,1.156863312,Browning,0.733775948,69.66761185,0.782429099,195.53
2871,6R538,2021,428524,4793322,0.001535917,0.015241021,0.00047259,0.000118147,0,0,0.258979206,0.437618147,0.078449905,0.008152174,0.002717391,0.000590737,0,0.192225898,0.003898866,1.078271985,Browning,0.779631995,60.6884058,0.731818271,212.4777787
2872,6R539,2021,433861,4795953,0.001181474,0.029655009,0.002126654,0.000354442,0,0,0.270793951,0.23334121,0.027055766,0.002244802,0.007088847,0.124409263,0.013468809,0.28331758,0.004962193,1.082713326,Reconyx,0.123794996,88.45305608,0.804996058,223.4422222
2873,6R540,2021,438033,4794849,0.002835539,0.036389414,0.004135161,0.001535917,0,0.000236295,0.25555293,0.298558601,0.055883743,0.016540643,0.004371456,0.165051985,0.027646503,0.12960775,0.001654064,1.141541413,Browning,0.777938436,83.84530561,0.83373633,198.2311111
2874,6R544,2021,410702,4799247,0.000118147,0.055293006,0.01063327,0.001772212,0.000236295,0,0.196479206,0.237594518,0.046195652,0.021502836,0.004844045,0.22081758,0.040879017,0.157608696,0.00602552,1.421690047,Reconyx,0.275510913,75.37807183,0.73944039,167.0740727
2875,6R545,2021,412604,4797634,0.001535917,0.036507561,0.007206994,0.00094518,0.000118147,0,0.248464083,0.290997164,0.053402647,0.014532136,0.005789225,0.089201323,0,0.250118147,0.001181474,1.392626683,Reconyx,0.373908796,60.88531821,0.725318057,171.4432111
2876,6R546,2021,417283,4798885,0.000116877,0.025362319,0.005376344,0.000467508,0,0,0.343618513,0.235273492,0.063347359,0.011337073,0.008648901,0.059490416,0.007830762,0.231767181,0.007363254,1.261468311,Reconyx,0.671317727,64.59404706,0.71606038,181.4677778
2877,6R555,2021,409698,4802767,0.001535917,0.083057656,0.030363894,0.006970699,0,0,0.359286389,0.172022684,0.0463138,0.069116257,0.004371456,0.045014178,0.025165406,0.155245747,0.001535917,1.414981643,Reconyx,0.918194281,102.9458097,0.719575167,175.8086456
2878,6R556,2021,413646,4803069,0.000118147,0.056828922,0.005316635,0.00094518,0,0,0.483459357,0.137405482,0.026583176,0.022566163,0.007561437,0.038752363,0.007797732,0.210302457,0.002362949,1.354417503,Reconyx,0.160666024,89.5557656,0.740992333,207.7111111
2879,6R557,2021,416732,4803723,0.003544423,0.038516068,0.013705104,0.001654064,0,0,0.338256144,0.220463138,0.073487713,0.017367675,0.006734405,0.023983932,0,0.253780718,0.008506616,1.278378606,Reconyx,0.041474193,76.99275362,0.739402384,212.4666667
2880,6R594,2021,417162,4833558,0.000354442,0.043950851,0.008742911,0.001299622,0,0,0.639295841,0.009924386,0.043832703,0.005907372,0.016540643,0.140477316,0.043123819,0.044777883,0.001772212,1.171588322,Reconyx,0.177641864,73.01512287,1.105856399,262.7629594
2881,6R595,2021,420305,4834355,0.000354442,0.047613422,0.002362949,0.000827032,0,0.000118147,0.668714556,0.181238185,0.031781664,0.005198488,0.001890359,0.017367675,0,0.040051985,0.002481096,1.104415019,Reconyx,0.795749671,58.20730939,1.180885298,363.3703704
2882,6R596,2021,416243,4837720,0.001181474,0.032844991,0.003898866,0.00094518,0,0,0.56852552,0.044305293,0.041587902,0.020912098,0.01205104,0.126299622,0.057774102,0.085775047,0.003898866,1.172008336,Reconyx,0.688582063,69.51008192,1.050833631,208.2833333
2883,6R597,2021,421056,4837635,0.000118147,0.031663516,0.001417769,0,0,0,0.505434783,0.380198488,0.026701323,0.002953686,0.004489603,0.002953686,0,0.044068998,0,1.083776653,Reconyx,0.689121325,47.53465658,1.182460219,354.8181786
2884,6R599,2021,420771,4841369,0.000350631,0.043828892,0.00514259,0.000584385,0,0,0.396797569,0.4557036,0.036699392,0.002805049,0.001051893,0,0,0.056685367,0.000350631,1.100066642,Reconyx,0.406939261,61.28253078,1.132488166,305.6633333
2885,6R600,2021,441980,4852986,0.001753156,0.022674147,0.004207574,0.000818139,0,0,0.309139785,0.241935484,0.01940159,0.027582983,0.000467508,0.058789154,0,0.290439458,0.022791024,0.956936677,Reconyx,0.871631606,91.43680848,0.92395857,544.0797957
2886,6R601,2021,444463,4853211,0.001636279,0.014375877,0.001753156,0.000350631,0,0,0.552477793,0.219728845,0.021972885,0.005376344,0.001285647,0.053646564,0,0.125175316,0.002220664,0.975821018,Reconyx,0.724378123,70.47685835,0.925514306,534.2288889
2887,6R602,2021,447367,4852429,0,0.030718336,0.003898866,0.001181474,0.000118147,0,0.381852552,0.109050095,0.008742911,0.002008507,0.002362949,0.223653119,0.057655955,0.17036862,0.008388469,0.975130439,Reconyx,0.354606212,68.52551985,0.928426981,501.0135819
2888,6R604,2021,438754,4855107,0.002953686,0.030482042,0.004135161,0.001181474,0.000118147,0,0.221408318,0.228733459,0.015004726,0.000590737,0.004489603,0.143549149,0,0.326205104,0.021148393,1.036530018,Reconyx,0.637989775,87.82293636,0.920037438,534.8155556
2889,6R605,2021,443352,4856868,0.001417769,0.038516068,0.003780718,0.001063327,0.000118147,0,0.363539698,0.102197543,0.017367675,0.005907372,0.006970699,0.26110586,0.099125709,0.094990548,0.003898866,1.070554992,Reconyx,0.006895694,70.06143667,0.873840193,470.6272686
2890,7R109A,2021,460362,4700760,0.006852552,0.038752363,0.005907372,0.001181474,0,0.001535917,0.521857278,0.010160681,0.113539698,0.011342155,0.001299622,0.278591682,0.004253308,0.004135161,0.000590737,1.42672501,Reconyx,0.356128829,58.52236925,0.725896955,137.6617335
2891,7R109B,2021,402410,4718918,0,0.156309074,0.183837429,0.143431002,0.031663516,0,0.148865784,0.008979206,0.004371456,0.008624764,0.003308129,0.185137051,0.124409263,0.001063327,0,1.663173338,Bushnell,0.743620545,27.33144297,0.783624351,125.1543218
2892,7R110A,2021,464388,4703886,0.001417769,0.037570888,0.007443289,0.000827032,0.000236295,0,0.308601134,0.033435728,0.256143667,0.006261815,0.005671078,0.291115312,0.018431002,0.029536862,0.003308129,1.434069971,Reconyx,0.105952101,60.53087587,0.709221492,131.5477778
2893,7R110B,2021,464989,4705330,0.000708885,0.035089792,0.006734405,0.000827032,0.000354442,0,0.30600189,0.054938563,0.236058601,0.008742911,0.000590737,0.318407372,0.009215501,0.018312854,0.004017013,1.44657714,Reconyx,0.847988544,60.57025835,0.701062183,135.4944444
2894,7R123,2021,388890,4720675,0.003623188,0.034361851,0.012505844,0.001285647,0.000467508,0,0.398901356,0.045582048,0.063113604,0.00631136,0.000467508,0.295348294,0.117812062,0.018934081,0.001285647,1.695851411,Reconyx,0.38674493,67.28221911,0.939308032,166.7177778
2895,7R124,2021,393733,4722621,0.000236295,0.047495274,0.016422495,0.002835539,0.000118147,0,0.265241021,0.047140832,0.014886578,0.006379962,0,0.384451796,0.163634216,0.0463138,0.004844045,1.663725683,Browning,0.405191528,51.8273472,0.850305289,184.5380967
2896,7R125,2021,393549,4725078,0.039697543,0.049621928,0.019139887,0.002481096,0,0,0.303993384,0.075850662,0.052811909,0.013468809,0.008742911,0.126654064,0.109168242,0.192462193,0.005907372,1.649079978,Browning,0.455355718,57.22274732,0.848728606,207.2766667
2897,7R131A,2021,461397,4706402,0.000590737,0.055411153,0.017013233,0.002599244,0,0,0.429111531,0.041115312,0.153473535,0.004962193,0.000827032,0.281899811,0,0.01157845,0.001417769,1.442957129,Reconyx,0.248226446,71.71550095,0.710386087,144.7611111
2898,7R131B,2021,459304,4705696,0.001063327,0.053284499,0.031663516,0.006379962,0.000827032,0,0.470699433,0.030600189,0.223534972,0.006734405,0.00094518,0.146502836,0.009097353,0.016540643,0.002126654,1.45061573,Bushnell,0.135820391,72.42438563,0.70944242,134.1977778
2899,7R143A,2021,428260,4708313,0.001654064,0.037807183,0.007561437,0.00047259,0,0,0.55092155,0.010042533,0.139177694,0.000590737,0,0.222589792,0,0.026819471,0.002362949,1.28969717,Reconyx,0.186910965,68.99810964,0.776658075,168.5259274
2900,7R143B,2021,430638,4708883,0.001063327,0.028827977,0.003308129,0.00094518,0.000118147,0,0.305411153,0.079395085,0.363303403,0.003662571,0,0.145439509,0,0.065217391,0.003308129,1.288547969,Reconyx,0.440351827,58.12854442,0.758563817,194.3044444
2901,7R144A,2021,402343,4718964,0,0.157490548,0.180647448,0.137523629,0.030954631,0,0.144258034,0.010396975,0.004489603,0.008624764,0.003780718,0.193289225,0.127481096,0.001063327,0,1.663326001,Reconyx,0.659896708,26.78008822,0.781312679,125.1543218
2902,7R144B,2021,460496,4708987,0.004489603,0.0393431,0.008388469,0.001181474,0,0.000118147,0.55647448,0.049385633,0.195061437,0.000590737,0.001181474,0.120864839,0.002717391,0.018785444,0.001417769,1.452372491,Reconyx,0.243084468,57.53780718,0.705022369,170.1592604
2903,7R145A,2021,464491,4708542,0.01205104,0.043832703,0.00555293,0.000590737,0.000118147,0,0.286034972,0.139059546,0.272802457,0.001772212,0.002953686,0.198369565,0.000827032,0.031663516,0.004371456,1.444796681,Bushnell,0.018941811,56.63201008,0.700694178,185.1244444
2904,7R145B,2021,463337,4708354,0.012759924,0.041233459,0.006616257,0.000827032,0,0,0.338728733,0.11342155,0.265949905,0.00047259,0.002599244,0.166942344,0.004135161,0.038634216,0.007679584,1.449515025,Bushnell,0.240111676,60.21581601,0.703621984,187.9411111
2905,7R149,2021,389719,4725695,0.000827032,0.03981569,0.004371456,0.001299622,0.000354442,0,0.448487713,0.191635161,0.093572779,0.011932892,0.001654064,0.064862949,0.083648393,0.05694707,0.000590737,1.60903573,Reconyx,0.469994933,76.28386894,0.902008942,187.9013889
2906,7R151A,2021,425928,4713251,0.000584385,0.057152875,0.016830295,0.005259467,0.000584385,0.004207574,0.331813932,0.024427302,0.05341281,0.00116877,0.000233754,0.37342216,0.109864423,0.017648434,0.003389434,1.275572828,Reconyx,0.932314103,64.00966184,0.766825428,168.7355556
2907,7R151B,2021,423804,4711974,0.000350631,0.034946237,0.005259467,0.001402525,0.000467508,0.000584385,0.42484806,0.001870033,0.048503974,0.001402525,0,0.449041608,0,0.030621786,0.000701262,1.320026016,Reconyx,0.49142422,55.71139162,0.781922603,149.6222255
2908,7R152A,2021,428203,4712600,0.002599244,0.045132325,0.012523629,0.002599244,0.000354442,0.001535917,0.366375236,0.015713611,0.064035917,0.001299622,0.000708885,0.299976371,0.149102079,0.030600189,0.007443289,1.281112824,Reconyx,0.774583069,55.17485822,0.747993996,179.1411111
2909,7R152B,2021,429497,4713470,0.000935016,0.038101917,0.014609631,0.002454418,0.000467508,0.000818139,0.447171576,0.025128565,0.063113604,0.000584385,0.001519402,0.24170173,0.134992987,0.025011688,0.003389434,1.282896678,Reconyx,0.171676923,62.99672744,0.741731908,173.3211111
2910,7R153A,2021,464468,4712787,0.019494329,0.041824197,0.004135161,0.001417769,0.000118147,0,0.500590737,0.080340265,0.206049149,0.000236295,0.001772212,0.1088138,0,0.033908318,0.001299622,1.433258355,Bushnell,0.014343853,59.58569628,0.721987893,219.8555566
2911,7R153B,2021,465406,4714570,0.016068053,0.066280718,0.003071834,0.001417769,0.000118147,0,0.555293006,0.051157845,0.135751418,0.001535917,0.001772212,0.162689036,0,0.004844045,0,1.438354305,Bushnell,0.214602146,66.24133585,0.727077254,246.0555536
2912,7R159A,2021,424270,4717931,0.020804114,0.045348294,0.005493221,0.001402525,0,0,0.47744273,0.017064049,0.030271155,0.008064516,0.00116877,0.344436653,0.032725573,0.014142122,0.001636279,1.258974314,Reconyx,0.288432219,61.20461275,0.760718425,213.8703737
2913,7R159B,2021,423822,4716271,0.000118147,0.028000945,0.005671078,0.000827032,0,0,0.552221172,0.004253308,0.008742911,0.00460775,0.000827032,0.339201323,0.050567108,0.004962193,0,1.274651627,Reconyx,0.086909048,62.69691241,0.768872431,181.7
2914,7R160A,2021,428186,4716835,0.00094518,0.053166352,0.009924386,0.002362949,0.00047259,0,0.535562382,0.028473535,0.058246692,0.003189981,0.004489603,0.239484877,0.04442344,0.017840265,0.001417769,1.263221468,Reconyx,0.263970445,61.39729049,0.740421623,183.4611111
2915,7R160B,2021,429348,4716444,0,0.06155482,0.011696597,0.003071834,0.00047259,0,0.499881853,0.032608696,0.065335539,0.002008507,0.006143667,0.23889414,0.060018904,0.018194707,0.000118147,1.265158585,Reconyx,0.986974362,65.37492124,0.731360048,159.8802426
2916,7R174,2021,393403,4739239,0.317816635,0.048794896,0.005198488,0.001181474,0.000590737,0.000118147,0.349362004,0.010396975,0.04584121,0.009688091,0.003308129,0.097471645,0.101134216,0.008506616,0.000590737,1.522911648,Reconyx,0.319762234,47.88909893,0.837915669,175.9753093
2917,7R175,2021,397688,4742195,0.018431002,0.037334594,0.013114367,0.003662571,0.00047259,0.001181474,0.543596408,0.029418715,0.0161862,0.021148393,0.00649811,0.101134216,0.11991966,0.082939509,0.004962193,1.549435019,Bushnell,0.069401551,45.36862004,0.784557492,150.3744444
